dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,phase,nominal_level,original_runs,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds
rico,15,2,46,degrees C,15,smart_building_conformal/outputs/matched_forecasting005/rico_h15_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fba4163656ab14c306dd508668113d90ba96f38e46ee7b8f52fa4a00e8ee546f,True,attention_lstm,4.0,0.95,34,"within phase, sample weighted",6868,3.353027056259129,3.656487990751995,0.09959231217239371,2.6796051025390564,84.97039850420502,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,persistence,1.0,0.9,1,"within phase, sample weighted",187,0.279144385026738,0.30257363093805356,1.0,2.0,2.0,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,persistence,3.0,0.9,6,"within phase, sample weighted",1122,0.41524064171123,0.6483146943876884,0.9090909090909091,2.0,3.249554367201426,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,persistence,4.0,0.9,34,"within phase, sample weighted",6358,0.3884397609311104,0.5970133804259963,0.9215162000629129,2.0,2.9871028625353886,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,persistence,1.0,0.95,1,"within phase, sample weighted",187,0.279144385026738,0.30257363093805356,1.0,3.0,3.0,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,persistence,3.0,0.95,6,"within phase, sample weighted",1122,0.41524064171123,0.6483146943876884,0.9590017825311943,3.0,4.215686274509803,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,persistence,4.0,0.95,34,"within phase, sample weighted",6358,0.3884397609311104,0.5970133804259963,0.9639823843976093,3.0,3.825416797735136,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,xgboost,1.0,0.9,1,"within phase, sample weighted",187,0.3490073566130776,0.39004473151607577,0.9518716577540107,1.3591041564941406,1.4065381422399845,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,xgboost,3.0,0.9,6,"within phase, sample weighted",1122,0.5726481748774727,0.8272142350330073,0.7531194295900179,1.3591041564941406,5.100333072709953,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,xgboost,4.0,0.9,34,"within phase, sample weighted",6358,0.6422503532872856,0.8838875915103824,0.6542938030827304,1.3591041564941406,5.640516022534895,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,xgboost,1.0,0.95,1,"within phase, sample weighted",187,0.3490073566130776,0.39004473151607577,1.0,2.770411682128909,2.770411682128909,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,xgboost,3.0,0.95,6,"within phase, sample weighted",1122,0.5726481748774727,0.8272142350330073,0.8921568627450981,2.770411682128909,5.529420093121583,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,xgboost,4.0,0.95,34,"within phase, sample weighted",6358,0.6422503532872856,0.8838875915103824,0.8667820069204152,2.7704116821289095,5.658860171144953,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,attention_lstm,1.0,0.9,1,"within phase, sample weighted",187,0.46842295192779704,0.478361089333702,1.0,2.0694923400878906,2.0694923400878906,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,attention_lstm,3.0,0.9,6,"within phase, sample weighted",1122,3.3374931413647113,3.7203348555834177,0.12210338680926916,2.0694923400878906,48.72744279069271,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,attention_lstm,4.0,0.9,34,"within phase, sample weighted",6358,3.648604473103214,3.9769189511168923,0.026108839257628184,2.0694923400878906,54.66040925478628,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,attention_lstm,1.0,0.95,1,"within phase, sample weighted",187,0.46842295192779704,0.478361089333702,1.0,2.8284805297851534,2.8284805297851534,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,attention_lstm,3.0,0.95,6,"within phase, sample weighted",1122,3.3374931413647113,3.7203348555834177,0.15953654188948307,2.8284805297851534,83.07095559404068,0,0
rico,30,2,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0db7f0a10aa75d45d291b57c800923360aa803d8a48eb3fa75d6968e1b6a27fe,True,attention_lstm,4.0,0.95,34,"within phase, sample weighted",6358,3.648604473103214,3.9769189511168923,0.06401384083044982,2.828480529785153,93.4805503751617,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,persistence,1.0,0.9,1,"within phase, sample weighted",157,0.5235668789808918,0.5524698452733015,1.0,3.600000000000002,3.600000000000002,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,persistence,3.0,0.9,6,"within phase, sample weighted",942,0.7695329087048831,1.1429141061023849,0.9203821656050956,3.6000000000000014,5.667940552016986,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,persistence,4.0,0.9,34,"within phase, sample weighted",5338,0.7118209067066317,1.0335610323746305,0.9226301985762457,3.6000000000000005,5.044361183964032,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,persistence,1.0,0.95,1,"within phase, sample weighted",157,0.5235668789808918,0.5524698452733015,1.0,5.0,5.0,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,persistence,3.0,0.95,6,"within phase, sample weighted",942,0.7695329087048831,1.1429141061023849,0.9490445859872612,5.0,7.331210191082801,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,persistence,4.0,0.95,34,"within phase, sample weighted",5338,0.7118209067066317,1.0335610323746305,0.9617834394904459,5.0,6.27388535031847,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,xgboost,1.0,0.9,1,"within phase, sample weighted",157,0.6358462679917645,0.692763676336755,1.0,2.6815391540527354,2.6815391540527354,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,xgboost,3.0,0.9,6,"within phase, sample weighted",942,1.9560500568138817,3.3214543918591546,0.6581740976645435,2.6815391540527354,24.52511498194085,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,xgboost,4.0,0.9,34,"within phase, sample weighted",5338,1.0815902650646612,1.420184579097594,0.6736605470213564,2.681539154052736,8.348523510632416,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,xgboost,1.0,0.95,1,"within phase, sample weighted",157,0.6358462679917645,0.692763676336755,1.0,4.360217285156252,4.360217285156252,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,xgboost,3.0,0.95,6,"within phase, sample weighted",942,1.9560500568138817,3.3214543918591546,0.7473460721868365,4.360217285156254,38.05475131154309,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,xgboost,4.0,0.95,34,"within phase, sample weighted",5338,1.0815902650646612,1.420184579097594,0.8561258898463844,4.360217285156253,7.821637417967278,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,attention_lstm,1.0,0.9,1,"within phase, sample weighted",157,0.3444461968294374,0.37831873335060323,1.0,2.4123023986816396,2.4123023986816396,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,attention_lstm,3.0,0.9,6,"within phase, sample weighted",942,3.507325915925821,3.9649953553178867,0.18152866242038215,2.412302398681639,49.9095311952498,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,attention_lstm,4.0,0.9,34,"within phase, sample weighted",5338,3.8829611399862465,4.261284518320151,0.03952791307605845,2.412302398681639,56.10498107104057,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,attention_lstm,1.0,0.95,1,"within phase, sample weighted",157,0.3444461968294374,0.37831873335060323,1.0,2.7825973510742164,2.7825973510742164,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,attention_lstm,3.0,0.95,6,"within phase, sample weighted",942,3.507325915925821,3.9649953553178867,0.22717622080679406,2.7825973510742164,91.81512986687335,0,0
rico,60,2,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,27622b6cebbf93f20aeec4af03f6497dc542faf718a8e023032df13475a84c65,True,attention_lstm,4.0,0.95,34,"within phase, sample weighted",5338,3.8829611399862465,4.261284518320151,0.049456725365305355,2.7825973510742155,103.09448742543142,0,0
